date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:10:44	27160/27160	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f9c051-6a18%22	https://s2.wp.com/wp-includes/js/dist/vendor/wp-polyfill-importmap.min.js?m=1710866488i&ver=1.8.2	C:/My%20Web%20Sites/Transfer-Money-From-Greendot-To-Paypal/s2.wp.com/wp-includes/js/dist/vendor/wp-polyfill-importmap.mine150.js	(from https://transfermoneyfromgreendotto6.wordpress.com/)
19:10:45	3336/3336	---MCZ	200	added ('OK')	application/javascript	etag:W/%226650e77f-d08%22	https://s1.wp.com/wp-content/plugins/gutenberg-core/v18.4.1/build/interactivity/navigation.min.js?ver=18.4.1	C:/My%20Web%20Sites/Transfer-Money-From-Greendot-To-Paypal/s1.wp.com/wp-content/plugins/gutenberg-core/v18.4.1/build/interactivity/navigation.minc65f.js	(from https://transfermoneyfromgreendotto6.wordpress.com/)
19:10:45	35177/35177	---MCZ	200	added ('OK')	application/javascript	etag:W/%226650e77e-8969%22	https://s0.wp.com/wp-content/plugins/gutenberg-core/v18.4.1/build/interactivity/index.min.js?ver=18.4.1	C:/My%20Web%20Sites/Transfer-Money-From-Greendot-To-Paypal/s0.wp.com/wp-content/plugins/gutenberg-core/v18.4.1/build/interactivity/index.minc65f.js	(from https://transfermoneyfromgreendotto6.wordpress.com/)
19:10:45	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Jun%202024%2013:40:45%20GMT	http://0.gravatar.com/js/hovercards/hovercards.min.js?ver=2024224d47d929f88574eb4a47e5b1778b683b87e7f6078bb6a33f34c1178752e83406	C:/My%20Web%20Sites/Transfer-Money-From-Greendot-To-Paypal/0.gravatar.com/js/hovercards/hovercards.min.847d9.delayed	(from https://transfermoneyfromgreendotto6.wordpress.com/)
19:10:46	13065/13065	---MCZ	200	added ('OK')	application/javascript	etag:W/%22660a8ddd-3309%22	https://0.gravatar.com/js/hovercards/hovercards.min.js?ver=2024224d47d929f88574eb4a47e5b1778b683b87e7f6078bb6a33f34c1178752e83406	C:/My%20Web%20Sites/Transfer-Money-From-Greendot-To-Paypal/0.gravatar.com/js/hovercards/hovercards.min47d9.js	(from https://transfermoneyfromgreendotto6.wordpress.com/)
19:10:46	655/655	---MCZ	200	added ('OK')	application/javascript	etag:W/1125-1684460866104.371	https://s2.wp.com/wp-content/mu-plugins/gravatar-hovercards/wpgroho.js?m=1610363240i	C:/My%20Web%20Sites/Transfer-Money-From-Greendot-To-Paypal/s2.wp.com/wp-content/mu-plugins/gravatar-hovercards/wpgrohoe8bd.js	(from https://transfermoneyfromgreendotto6.wordpress.com/)
19:10:46	111224/111224	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2013:40:46%20GMT	https://transfermoneyfromgreendotto6.wordpress.com/contact-2/	C:/My%20Web%20Sites/Transfer-Money-From-Greendot-To-Paypal/transfermoneyfromgreendotto6.wordpress.com/contact-2/index.html	(from https://transfermoneyfromgreendotto6.wordpress.com/)
19:10:47	79113/79113	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jun%202024%2013:40:47%20GMT	https://transfermoneyfromgreendotto6.wordpress.com/GET	C:/My%20Web%20Sites/Transfer-Money-From-Greendot-To-Paypal/transfermoneyfromgreendotto6.wordpress.com/GET	(from https://transfermoneyfromgreendotto6.wordpress.com/)
19:10:47	8203/8203	---M--	200	added ('OK')	image/png	etag:%22650e162d-200b%22	https://s2.wp.com/i/logo/wpcom-gray-white.png	C:/My%20Web%20Sites/Transfer-Money-From-Greendot-To-Paypal/s2.wp.com/i/logo/wpcom-gray-white.png	(from https://transfermoneyfromgreendotto6.wordpress.com/)
19:10:47	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2001%20Jun%202024%2013:40:47%20GMT	https://transfermoneyfromgreendotto6.wordpress.com/wp-admin/site-editor.php?postType=wp_template&postId=pub/livro//home	C:/My%20Web%20Sites/Transfer-Money-From-Greendot-To-Paypal/transfermoneyfromgreendotto6.wordpress.com/wp-admin/site-editor0d50.php	(from https://transfermoneyfromgreendotto6.wordpress.com/)
19:10:48	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2001%20Jun%202024%2013:40:48%20GMT	https://transfermoneyfromgreendotto6.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Ftransfermoneyfromgreendotto6.wordpress.com%2Fwp-admin%2Fsite-editor.php%3FpostType%3Dwp_template%26postId%3Dpub%2Flivro%2F%2Fhome&reauth=1	C:/My%20Web%20Sites/Transfer-Money-From-Greendot-To-Paypal/transfermoneyfromgreendotto6.wordpress.com/wp-loginbf04.php	(from https://transfermoneyfromgreendotto6.wordpress.com/)
19:10:48	15504/15504	---MCZ	200	added ('OK')	text/css	etag:W/18324-1705283922160.1887	https://s0.wp.com/wp-content/mu-plugins/actionbar/actionbar.css?v=20240115	C:/My%20Web%20Sites/Transfer-Money-From-Greendot-To-Paypal/s0.wp.com/wp-content/mu-plugins/actionbar/actionbarf84d.css	(from https://transfermoneyfromgreendotto6.wordpress.com/)
19:10:48	8426/8426	---MCZ	200	added ('OK')	application/javascript	etag:W/15307-1700657605752.4011	https://s0.wp.com/wp-content/mu-plugins/actionbar/actionbar.js?v=20231122	C:/My%20Web%20Sites/Transfer-Money-From-Greendot-To-Paypal/s0.wp.com/wp-content/mu-plugins/actionbar/actionbar4dc1.js	(from https://transfermoneyfromgreendotto6.wordpress.com/)
19:10:49	12788/12788	---MCZ	200	added ('OK')	application/javascript	etag:W/12827-1705538370238.4058	http://stats.wp.com/w.js?67	C:/My%20Web%20Sites/Transfer-Money-From-Greendot-To-Paypal/stats.wp.com/w735b.js	(from https://transfermoneyfromgreendotto6.wordpress.com/)
19:10:49	612/612	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2001%20Jun%202024%2013:40:49%20GMT	https://transfermoneyfromgreendotto6.wordpress.com/wp-content/plugins/ie-sitemode/custom-jumplist.php	C:/My%20Web%20Sites/Transfer-Money-From-Greendot-To-Paypal/transfermoneyfromgreendotto6.wordpress.com/wp-content/plugins/ie-sitemode/custom-jumplist.php	(from https://transfermoneyfromgreendotto6.wordpress.com/)
19:10:49	17026/17026	---MCZ	200	added ('OK')	application/javascript	etag:W/%226643db9f-4282%22	https://s1.wp.com/_static/??/wp-content/blog-plugins/wordads-classes/js/watl.js,/wp-content/mu-plugins/widgets/eu-cookie-law/templates/eu-cookie-law.js?m=1715723159j	C:/My%20Web%20Sites/Transfer-Money-From-Greendot-To-Paypal/s1.wp.com/_static/indexd98a.html	(from https://transfermoneyfromgreendotto6.wordpress.com/)
19:10:49	43/43	---M--	200	added ('OK')	image/gif	date:Sat,%2001%20Jun%202024%2013:40:49%20GMT	https://pixel.wp.com/b.gif?v=noscript	C:/My%20Web%20Sites/Transfer-Money-From-Greendot-To-Paypal/pixel.wp.com/b0b80.gif	(from https://transfermoneyfromgreendotto6.wordpress.com/)
19:10:50	347/347	---MCZ	200	added ('OK')	text/plain	date:Sat,%2001%20Jun%202024%2013:40:49%20GMT	https://s1.wp.com/robots.txt		(from https://transfermoneyfromgreendotto6.wordpress.com/)
19:10:51	10594/10594	---MCZ	200	added ('OK')	text/css	etag:W/10596-1716578175171.4973	https://s2.wp.com/wp-content/plugins/gutenberg-core/v18.4.1/build/block-library/blocks/social-links/style.css?m=1716578158i&cssminify=yes	C:/My%20Web%20Sites/Transfer-Money-From-Greendot-To-Paypal/s2.wp.com/wp-content/plugins/gutenberg-core/v18.4.1/build/block-library/blocks/social-links/style7204.css	(from https://transfermoneyfromgreendotto6.wordpress.com/contact-2/)
19:10:51	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2001%20Jun%202024%2013:40:51%20GMT	https://livrodemo.files.wordpress.com/2022/01/9b5c1-chair.jpg?w=731	C:/My%20Web%20Sites/Transfer-Money-From-Greendot-To-Paypal/livrodemo.files.wordpress.com/2022/01/9b5c1-chair.154722.delayed	(from https://transfermoneyfromgreendotto6.wordpress.com/contact-2/)
19:10:52	127908/127908	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Jan%202022%2014:05:40%20GMT	https://livrodemo.wordpress.com/wp-content/uploads/2022/01/9b5c1-chair.jpg?w=731	C:/My%20Web%20Sites/Transfer-Money-From-Greendot-To-Paypal/livrodemo.wordpress.com/wp-content/uploads/2022/01/9b5c1-chair4722.jpg	(from https://transfermoneyfromgreendotto6.wordpress.com/contact-2/)
19:10:53	79123/79123	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jun%202024%2013:40:52%20GMT	https://transfermoneyfromgreendotto6.wordpress.com/contact-2/GET	C:/My%20Web%20Sites/Transfer-Money-From-Greendot-To-Paypal/transfermoneyfromgreendotto6.wordpress.com/contact-2/GET.17.delayed	(from https://transfermoneyfromgreendotto6.wordpress.com/contact-2/)
19:10:53	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2001%20Jun%202024%2013:40:53%20GMT	https://transfermoneyfromgreendotto6.wordpress.com/wp-admin/site-editor.php?postType=wp_template&postId=pub/livro//header-footer-only	C:/My%20Web%20Sites/Transfer-Money-From-Greendot-To-Paypal/transfermoneyfromgreendotto6.wordpress.com/wp-admin/site-editor080c.php	(from https://transfermoneyfromgreendotto6.wordpress.com/contact-2/)
19:10:54	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2001%20Jun%202024%2013:40:53%20GMT	https://transfermoneyfromgreendotto6.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Ftransfermoneyfromgreendotto6.wordpress.com%2Fwp-admin%2Fsite-editor.php%3FpostType%3Dwp_template%26postId%3Dpub%2Flivro%2F%2Fheader-footer-only&reauth=1	C:/My%20Web%20Sites/Transfer-Money-From-Greendot-To-Paypal/transfermoneyfromgreendotto6.wordpress.com/wp-login08ef.php	(from https://transfermoneyfromgreendotto6.wordpress.com/contact-2/)
